"iso","scope","quintile","gender","population","population_perc","ave_income_pc","max_income_pc","ave_hh_income","max_hh_income","access_water_piped_house","access_water_piped_plot","access_water_other_min","access_water_other_max","access_water_daily","access_san_exclusive","access_sewer","access_septic","access_latrine_min","access_latrine_max","access_sewer_exclusive","access_septic_exclusive","access_latrine_exclusive_min","access_latrine_exclusive_max","access_water_piped_house_daily","access_water_piped_plot_daily","hygiene_defecation","access_latrines_unimproved_min","access_latrines_unimproved_exclusive_min","access_water","year"
"URY","rural","3","all",NA,0.0368821131734015,17845.8814433049,21600,45286.4885945321,146386,0.684159487618962,0.00254837400207478,0.29725767894998,0.29725767894998,NA,0.98982905597402,0.163186144062063,0.825131929096568,NA,NA,0.160976049794777,0.81847909431239,NA,NA,NA,NA,0.0357223399936854,NA,NA,0.983965540571016,2018
"URY","rural","4","all",NA,0.0236866770384854,26431.0854672038,33500,62252.5801058676,169575,0.682759324108387,0.00180192431917859,0.306157141400061,0.306157141400061,NA,0.991432359840887,0.155849454322918,0.83303301261347,NA,NA,0.1539115357155,0.828205215380954,NA,NA,NA,NA,0.0149593717063883,NA,NA,0.990718389827627,2018
"URY","rural","5","all",NA,0.0131231757932922,51457.0486320788,291556,98240.6021606713,874668,0.688236406023565,0.00107113603427635,0.28391405708525,0.28391405708525,NA,0.990422783693529,0.162875685212022,0.826854010459328,NA,NA,0.162875685212022,0.817276794152857,NA,NA,NA,NA,0.0110894083548611,NA,NA,0.973221599143091,2018
"URY","country","total","male",NA,NA,NA,NA,NA,NA,0.921128233806159,0.00563711251189792,0.0668499826873568,0.0668499826873568,NA,0.981315384203046,0.601751257158669,0.39031824839514,NA,NA,0.592270592990625,0.384910039449646,NA,NA,NA,NA,0.0299443532532557,NA,NA,0.993615329005414,2018
"URY","country","total","female",NA,NA,NA,NA,NA,NA,0.96840903186699,0.00563589654774276,0.0227203844821614,0.0227203844821614,NA,0.980456572566678,0.673514894354001,0.318238728206905,NA,NA,0.663228120309433,0.312334026093985,NA,NA,NA,NA,0.0362183927952892,NA,NA,0.996765312896894,2018
"URY","urban","total","male",NA,NA,NA,NA,NA,NA,0.985493895355053,0.00520480673969908,0.00621333827501907,0.00621333827501907,NA,0.980192868292196,0.702814622638147,0.290720797131922,NA,NA,0.69161030056378,0.285524899681404,NA,NA,NA,NA,0.0234528128407803,NA,NA,0.996912040369771,2018
"URY","urban","total","female",NA,NA,NA,NA,NA,NA,0.99008917697256,0.00493702029573079,0.00325728905272967,0.00325728905272967,NA,0.979998528702561,0.736057413295625,0.256175362306994,NA,NA,0.724769292387671,0.250764257280879,NA,NA,NA,NA,0.0307828119763612,NA,NA,0.998283486321021,2018
"URY","rural","total","male",NA,NA,NA,NA,NA,NA,0.641182624869222,0.00751734025651955,0.330576975239276,0.330576975239276,NA,0.986197543302205,0.162196303328554,0.823497500678111,NA,NA,0.160212345487658,0.817165885224939,NA,NA,NA,NA,0.0581780137172085,NA,NA,0.979276940365017,2018
"URY","rural","total","female",NA,NA,NA,NA,NA,NA,0.805035417308285,0.0109023714197721,0.16938712657838,0.16938712657838,NA,0.983908222975054,0.202217431475208,0.785925469664306,NA,NA,0.199476439790576,0.776301201108716,NA,NA,NA,NA,0.0771789344009855,NA,NA,0.985324915306437,2018
"URY","country","1","male",NA,NA,6651.372096566,9798,25642.9867781812,88600,0.891690418767814,0.0151585027481874,0.080903310677483,0.080903310677483,NA,0.963823722867792,0.434168248039979,0.54604631470715,NA,NA,0.421224927987662,0.532785459933923,NA,NA,NA,NA,0.0862333577784666,NA,NA,0.987752232193485,2018
