"iso","scope","quintile","gender","population","population_perc","ave_income_pc","max_income_pc","ave_hh_income","max_hh_income","access_water_piped_house","access_water_piped_plot","access_water_other_min","access_water_other_max","access_water_daily","access_san_exclusive","access_sewer","access_septic","access_latrine_min","access_latrine_max","access_sewer_exclusive","access_septic_exclusive","access_latrine_exclusive_min","access_latrine_exclusive_max","access_water_piped_house_daily","access_water_piped_plot_daily","hygiene_defecation","access_latrines_unimproved_min","access_latrines_unimproved_exclusive_min","access_water"
"HND","rural","1","all",NA,0.148491922474684,412.903148957166,760,1966.92524503134,10900,0.191649806824334,0.50478204881507,0.00668111226914721,0.120350306934148,NA,0.70585048726253,0.0144456483043175,0.138768508092555,0.538732394623351,0.538732394623351,0.0099313832092183,0.131545683940396,0.482484651681614,0.482484651681614,NA,NA,0.20503791997501,0.103015529004767,0.081888768431302,0.816782162573552
"HND","rural","2","all",NA,0.130525606063807,1119.29188580607,1554.33333333333,4775.09951012129,17300,0.257511709976021,0.499143151029094,0.00620137560613532,0.085804487574496,NA,0.760063141257439,0.0242417407822597,0.21580786966284,0.544931785162961,0.544931785162961,0.0225504565260409,0.201601082044728,0.461495095636588,0.461495095636588,NA,NA,0.122336227419404,0.0926823769725356,0.0744165070500817,0.842459348579611
"HND","rural","3","all",NA,0.0745743699513448,2020.59375505695,2655.55555555556,8578.88236210512,29266.6665039062,0.319647506180272,0.484478269703219,0.00399760145782977,0.0889466320404313,NA,0.858884668776378,0.0453727764671117,0.324805116467263,0.471517089811103,0.471517089811103,0.0433739757381968,0.30741555020496,0.428542874139433,0.428542874139433,NA,NA,0.0687587449161596,0.089546272338362,0.0795522686937875,0.893072407923922
"HND","rural","4","all",NA,0.0557584861068046,3522.77270273193,4800,12868.9202193637,40186.6668395996,0.421806488986204,0.390821397698649,0.00292312190705781,0.0795089157560652,NA,0.872844197622522,0.0625548085792226,0.510961707151467,0.302543116221411,0.302543116221411,0.0581701257186359,0.492253727178111,0.261619409522601,0.261619409522601,NA,NA,0.0537854428580491,0.070154925189851,0.0608009352031734,0.892136802440918
"HND","rural","5","all",NA,0.028613777534219,8061.99651290864,24739.5,24428.4139466188,112166.669250488,0.56767884706692,0.265568707851323,0.00509424352953598,0.107997962624166,NA,0.926133468821728,0.0850738667412545,0.587875699874514,0.268976057551514,0.268976057551514,0.0850738667412545,0.56749872575637,0.246051961668602,0.246051961668602,NA,NA,0.0254712176476799,0.0326031581850375,0.0275089146555016,0.941245517542409
"HND","country","total","male",NA,NA,NA,NA,NA,NA,0.449342099949529,0.38959088215502,0.00316971946182617,0.0589291513477121,NA,0.836660251399833,0.333328365441404,0.220364962055241,0.295116405802968,0.295116405802968,0.302117389489615,0.206002048754473,0.262660339123958,0.262660339123958,NA,NA,0.0722459951212698,0.0789442715791177,0.065880474031787,0.897862133452261
"HND","country","total","female",NA,NA,NA,NA,NA,NA,0.529870424202107,0.36636514706018,0.00247556882725436,0.037176644969748,NA,0.864903440652564,0.456589608967065,0.236745168388154,0.201258908076532,0.201258908076532,0.420076273372742,0.2230011128909,0.172734391624152,0.172734391624152,NA,NA,0.0441827417390473,0.0612235728292017,0.0490916627647709,0.933412216232035
"HND","urban","total","male",NA,NA,NA,NA,NA,NA,0.617208453525335,0.319848036478327,0.00127139019423458,0.0134109530146334,NA,0.893249761068587,0.618180558167384,0.199365565394485,0.10236300019736,0.10236300019736,0.561119119454421,0.182945011627146,0.0922800405279278,0.0922800405279278,NA,NA,0.0118972371145278,0.0681936391262424,0.0569055894590917,0.950467443018295
"HND","urban","total","female",NA,NA,NA,NA,NA,NA,0.635402886871644,0.303564283886196,0.000384838855032005,0.0170082748175517,NA,0.902084028418596,0.665086765919614,0.194403743265662,0.0808283736120089,0.0808283736120089,0.610727410399276,0.181622644606236,0.0697822671473968,0.0697822671473968,NA,NA,0.011189159357234,0.0484919578454809,0.039951706265687,0.955975445575392
"HND","rural","total","male",NA,NA,NA,NA,NA,NA,0.272377716002382,0.463113654628442,0.00516967126669095,0.106884058046237,NA,0.777041357074917,0.0332272888327146,0.24248851141506,0.498188406017057,0.498188406017057,0.0292506186140906,0.23029338946384,0.442161541316792,0.442161541316792,NA,NA,0.13582538019289,0.0902704135422787,0.075335807680194,0.842375428677061
