"iso","scope","quintile","gender","population","population_perc","ave_income_pc","max_income_pc","ave_hh_income","max_hh_income","access_water_piped_house","access_water_piped_plot","access_water_other_min","access_water_other_max","access_water_daily","access_san_exclusive","access_sewer","access_septic","access_latrine_min","access_latrine_max","access_sewer_exclusive","access_septic_exclusive","access_latrine_exclusive_min","access_latrine_exclusive_max","access_water_piped_house_daily","access_water_piped_plot_daily","hygiene_defecation","access_latrines_unimproved_min","access_latrines_unimproved_exclusive_min","access_water_ub","access_water_lb","year"
"CRI","rural","4","all",NA,0.0398072499862352,292188.227568635,404724.171875,807737.228998877,2086666.6640625,0.884966514225031,0.00885531747255194,0,0.104294058201874,NA,0.989346213795112,0.0542452426219961,0.924395800147303,0,0.0107051710258123,0.0542452426219961,0.924395800147303,0,0.0107051710258123,NA,NA,0.0145076477741808,-0.00385386156929246,0,0.998115889899457,0.893821831697583,2018
"CRI","rural","5","all",NA,0.0287498454329378,842202.750419432,11346400,1684224.41846689,11346400,0.890923365243377,0.0120549055361394,0,0.0970217292204832,NA,0.996834321025173,0.045053943169731,0.948943929493998,0,0.00600212733627108,0.045053943169731,0.948943929493998,0,0.00283644836144456,NA,NA,0,0,0,1,0.902978270779517,2018
"CRI","country","total","male",NA,NA,NA,NA,NA,NA,0.935624266979422,0.011615310800725,0,0.0491726196822689,NA,0.987556242669794,0.207132956605182,0.773677364324555,0,0.0130749546860006,0.204407719373067,0.770275082631411,0,0.0121740057575434,NA,NA,0.00758822902228383,-0.00147350463802098,0.000699434907772689,0.996412197462416,0.947239577780147,2018
"CRI","country","total","female",NA,NA,NA,NA,NA,NA,0.952343696141162,0.0135265344207575,0,0.0302868035726596,NA,0.990975363013578,0.268749488967305,0.718605758516811,0,0.00749514619142363,0.26705005475064,0.71455116499422,0,0.00716487878705288,NA,NA,0.00415559763169413,0.000994008692766446,0.00220926448166447,0.996157034134579,0.96587023056192,2018
"CRI","urban","total","male",NA,NA,NA,NA,NA,NA,0.977356051161287,0.0102784319157778,0,0.00901325206630651,NA,0.988393283157101,0.273220359852857,0.716612026904311,0,0.00533622693201582,0.269663388280925,0.713056594480614,0,0.00466361915316064,NA,NA,0.00502839728494251,-0.000197010974126943,0.00100968124240042,0.996647735143372,0.987634483077065,2018
"CRI","urban","total","female",NA,NA,NA,NA,NA,NA,0.980343374155922,0.00943542919696225,0,0.00644992753938685,NA,0.992639909108061,0.32766709997906,0.663562988901812,0,0.0037982215532487,0.326234473836432,0.659750254493284,0,0.0037982215532487,NA,NA,0.00329441814853285,0.0016772714173463,0.00285695922509654,0.996228730892271,0.989778803352884,2018
"CRI","rural","total","male",NA,NA,NA,NA,NA,NA,0.841542038238662,0.0146292376557132,0,0.139709913598668,NA,0.985669176584892,0.0581421978555814,0.902328325063326,0,0.030521530934453,0.0572920642631597,0.899271314063639,0,0.0291057982580936,NA,NA,0.0133592421666262,-0.00435129601998674,0,0.995881189493043,0.856171275894375,2018
"CRI","rural","total","female",NA,NA,NA,NA,NA,NA,0.856837757945207,0.0274811535578405,0,0.111593567458241,NA,0.985297653564912,0.0677835452526767,0.906354751566412,0,0.0201052289153218,0.0651740378767521,0.901475184928504,0,0.0186484307596566,NA,NA,0.00709305121423419,-0.00133657694864442,0,0.995912478961289,0.884318911503048,2018
"CRI","country","1","male",NA,NA,49976.7965532614,80626.1510416667,188012.253013245,7e+05,0.864729967514889,0.020697978704205,0,0.10481524093124,NA,0.975540290561271,0.140052562714311,0.806922261324671,0,0.0362863201588161,0.135760693015701,0.802359682367804,0,0.0351470853636528,NA,NA,0.0174381880526981,-0.000699332250496232,0.00227282981411303,0.990243187150334,0.885427946219094,2018
"CRI","country","1","female",NA,NA,48877.8259498204,80582.4,170328.720414085,984941.6640625,0.905047783313223,0.0192317657248185,0,0.0649719814344617,NA,0.980301875060146,0.184248902575339,0.776288224799947,0,0.0291807623122534,0.181413734649009,0.766909222808667,0,0.0282554464094042,NA,NA,0.00702499833443138,0.00325711197802925,0.00372347119306526,0.989251530472503,0.924279549038042,2018
