"iso","scope","quintile","gender","population","population_perc","ave_income_pc","max_income_pc","ave_hh_income","max_hh_income","access_water_piped_house","access_water_piped_plot","access_water_other_min","access_water_other_max","access_water_daily","access_san_exclusive","access_sewer","access_septic","access_latrine_min","access_latrine_max","access_sewer_exclusive","access_septic_exclusive","access_latrine_exclusive_min","access_latrine_exclusive_max","access_water_piped_house_daily","access_water_piped_plot_daily","hygiene_defecation","access_latrines_unimproved_min","access_latrines_unimproved_exclusive_min","access_water","year"
"DOM","country","total","all",10738958,1,NA,NA,NA,NA,0.672119848819479,0.190636545704367,0.0358444095581435,0.0930875050251179,NA,0.916545727600153,0.219718795520037,0.607561333058846,0,0.157585060112794,0.213055247792429,0.589334683880486,0,0.114155795927238,NA,NA,0.0151348113083226,0,0,0.955843899548964,2018
"DOM","urban","total","all",NA,0.818280041694921,NA,NA,NA,NA,0.72724480736315,0.171888241682213,0.0310389096243306,0.0611340481384105,NA,0.92647954198586,0.267329600798521,0.618503902548685,0,0.104214847379991,0.259343731666131,0.598274283719589,0,0.0688615266001401,NA,NA,0.00995164927280321,0,0,0.960267097183774,2018
"DOM","rural","total","all",NA,0.18171995830508,NA,NA,NA,NA,0.444587259803694,0.268021640705141,0.0556794873585091,0.224977903957155,NA,0.875543129762526,0.0232014633290742,0.562395019427324,0,0.377874798195725,0.0219959008896095,0.552435784545359,0,0.301111444327557,NA,NA,0.0365287190478767,0,0,0.93758680446599,2018
"DOM","country","1","all",NA,0.2,2814.75940894285,4486.14285714286,10919.4079451948,54887,0.517172008027044,0.295128753265812,0.056706073186349,0.129096142562768,NA,0.893352416245179,0.135106543400695,0.544143817202724,0,0.290733087893461,0.128777753009042,0.530886999694457,0,0.23368766354168,NA,NA,0.0300165515031192,0,0,0.941396903855625,2018
"DOM","country","2","all",NA,0.2,5719.52070922947,7000,19398.6263507812,83447.66796875,0.630364579911138,0.227986019789929,0.0416055569228154,0.0916225975076114,NA,0.908824880919729,0.179045295802543,0.621383112873156,0,0.182910615176094,0.173143158765064,0.602632805485404,0,0.133048916669262,NA,NA,0.0166609761482068,0,-1.11022302462516e-16,0.949973197208678,2018
"DOM","country","3","all",NA,0.2,8497.47435883485,10200,25574.8416772233,115136.33203125,0.71795860086222,0.164324788108171,0.0294207287383668,0.0805606126442373,NA,0.917581650444641,0.209843510546935,0.655352457183097,0,0.123978220576152,0.202881977068659,0.634974356531341,0,0.0797253168446407,NA,NA,0.0108258116938161,0,0,0.962844001614628,2018
"DOM","country","4","all",NA,0.2,12737.7693549501,16250,35422.6754961935,128874,0.713046433868227,0.161366501580055,0.0337782260248465,0.0866985463593354,NA,0.911137730550379,0.22803186968883,0.633987636971492,0,0.124659118358191,0.223208773260494,0.608769455784305,0,0.0791595015055795,NA,NA,0.0133213749814869,0,0,0.961111481807617,2018
"DOM","country","5","all",NA,0.2,33257.4857017517,617616.625,74163.4926842465,1235233.25,0.782151157494344,0.104294229095922,0.0177011910519209,0.0774561738591986,NA,0.951849984261395,0.346686226301912,0.582900559186758,0,0.0655687365566057,0.337384522384862,0.569367595633287,0,0.0450978662432463,NA,NA,0.00484447795472398,0,0,0.963901560449465,2018
"DOM","urban","1","all",NA,0.130421250735522,2943.17322911138,4486.14285714286,11839.16136551,54887,0.591060050927828,0.272083600949789,0.0535814098886332,0.0842500019144063,NA,0.902114836150573,0.187066799359775,0.582619330351316,0,0.207175403820963,0.178514554147097,0.564797318379093,0,0.158802963624383,NA,NA,0.0231384664679462,0,0,0.947393653792023,2018
"DOM","urban","2","all",NA,0.152989520566403,5720.75519846428,7000,19712.788016788,83447.66796875,0.686155501707029,0.203864610378564,0.0378809931371909,0.0636811070465911,NA,0.918843195319209,0.222033989525365,0.646825494570859,0,0.119104216954989,0.2151952080047,0.625363402247917,0,0.0782845850665921,NA,NA,0.0120362989487876,0,1.11022302462516e-16,0.953701219132184,2018
"DOM","urban","3","all",NA,0.161430467791807,8512.35228094852,10200,26160.4061331674,115136.33203125,0.768248261482135,0.150130532475107,0.0248731810463718,0.0463459749580917,NA,0.927193297537602,0.246649528340617,0.66018440571171,0,0.087199334480381,0.238297051499734,0.639550680484368,0,0.0493455655534994,NA,NA,0.00596673146729232,0,-1.11022302462516e-16,0.964724768915335,2018
"DOM","urban","4","all",NA,0.15704217807147,12776.211468374,16250,36589.4888652028,128874,0.756040533198744,0.15500841428108,0.0304196492326154,0.0557367369659652,NA,0.921624712697845,0.27142416575599,0.633867171197573,0,0.0869374752760159,0.265862468316209,0.60600315260512,0,0.0497590917765158,NA,NA,0.00777118777042101,0,1.11022302462516e-16,0.966785684445789,2018
"DOM","urban","5","all",NA,0.177570736818171,34219.1763034687,617616.625,76337.2913798241,1235233.25,0.804986501943072,0.101309719312101,0.0137425244973497,0.0596605725609331,NA,0.956038158658079,0.385657929633904,0.568265389761342,0,0.0425213215353506,0.375215662071346,0.554639298019617,0,0.0261831985671169,NA,NA,0.00355535906940358,0,0,0.965956793816106,2018
"DOM","rural","1","all",NA,0.069578749264478,2522.69301114666,4484.22216796875,8827.50640391489,48883.3325195312,0.349119889478428,0.347543007547571,0.063812856182853,0.231094905133952,NA,0.87342303158559,0.0169273258786254,0.456634509295512,0,0.480777989316212,0.0156555958515576,0.4537608413624,0,0.404006594371632,NA,NA,0.0456601755096512,0,0,0.927757802159952,2018
