"iso","scope","quintile","gender","population","population_perc","ave_income_pc","max_income_pc","ave_hh_income","max_hh_income","access_water_piped_house","access_water_piped_plot","access_water_other_min","access_water_other_max","access_water_daily","access_san_exclusive","access_sewer","access_septic","access_latrine_min","access_latrine_max","access_sewer_exclusive","access_septic_exclusive","access_latrine_exclusive_min","access_latrine_exclusive_max","access_water_piped_house_daily","access_water_piped_plot_daily","hygiene_defecation","access_latrines_unimproved_min","access_latrines_unimproved_exclusive_min","access_water","year"
"CHL","rural","4","all",NA,0.0185236153532195,330638.800995041,442500,873312.499667741,3449167,0.558274237540293,0.0164344160674436,0,0.278938755269031,NA,NA,0.177703942474585,0.608083312670469,0.192799404909497,0.192799404909497,NA,NA,NA,NA,NA,NA,0.0173468881725762,0.00406645177287379,NA,0.853647408876767,2017
"CHL","rural","5","all",NA,0.0100345335942232,1067869.04985784,21762500,2629731.02639667,87050000,0.579599781450622,0.00684674224832673,0,0.292087829531485,NA,NA,0.268235213768611,0.586087966124846,0.127629422210081,0.127629422210081,NA,NA,NA,NA,NA,NA,0.0130105176888403,0.00503688020762183,NA,0.878534353230433,2017
"CHL","country","total","male",NA,NA,NA,NA,NA,NA,0.905292087040192,0.0188970808216237,0,0.0464573326549259,NA,NA,0.846845929540461,0.0984393534605517,0.0476462426700104,0.0476462426700104,NA,NA,NA,NA,NA,NA,0.0061140521077997,0.000954422221177476,NA,0.970646500516742,2017
"CHL","country","total","female",NA,NA,NA,NA,NA,NA,0.934713510065367,0.018097252722409,0,0.027505771103787,NA,NA,0.89842164843173,0.0640542620217581,0.0317666319198763,0.0317666319198763,NA,NA,NA,NA,NA,NA,0.00488165927533593,0.000875798351299362,NA,0.980316533891563,2017
"CHL","urban","total","male",NA,NA,NA,NA,NA,NA,0.977316678433485,0.0184338593648176,0,0.00216742330662777,NA,NA,0.968975821039919,0.0180062316507312,0.00925291815339627,0.00925291815339627,NA,NA,NA,NA,NA,NA,0.00339385394537726,0.000371175210576613,NA,0.997917961104931,2017
"CHL","urban","total","female",NA,NA,NA,NA,NA,NA,0.976571906136733,0.0181832797355453,0,0.00283684312396739,NA,NA,0.971639203133147,0.0163429468050374,0.00790202495002854,0.00790202495002854,NA,NA,NA,NA,NA,NA,0.00358501166038178,0.000530813451405709,NA,0.997592028996246,2017
"CHL","rural","total","male",NA,NA,NA,NA,NA,NA,0.501025840079849,0.0214970927929783,0,0.295051806904419,NA,NA,0.161344048543228,0.549901772841775,0.263143823571349,0.263143823571349,NA,NA,NA,NA,NA,NA,0.0213822303902153,0.00422812465343236,NA,0.817574739777246,2017
"CHL","rural","total","female",NA,NA,NA,NA,NA,NA,0.526138376027914,0.0172575526449599,0,0.268296424876826,NA,NA,0.183753265653218,0.529759086844458,0.264706398050252,0.264706398050252,NA,NA,NA,NA,NA,NA,0.0175380919818351,0.00424315747023651,NA,0.811692353549699,2017
"CHL","country","1","male",NA,NA,75996.602063563,113177,285708.553956166,1487700,0.816188117556568,0.024769037013245,0,0.0894741735624509,NA,NA,0.726066486911393,0.153232636570337,0.106717155922204,0.106717155922204,NA,NA,NA,NA,NA,NA,0.0126499251958854,0.00133379540018075,NA,0.930431328132264,2017
"CHL","country","1","female",NA,NA,74631.870523893,113176.75,242670.896258941,1131091,0.885861039331883,0.0287418521273483,0,0.0432978569640736,NA,NA,0.836806351198429,0.0920599443706088,0.0594402512840942,0.0594402512840942,NA,NA,NA,NA,NA,NA,0.0107486700768165,0.000944783070051303,NA,0.957900748423305,2017
