"iso","scope","quintile","gender","population","population_perc","ave_income_pc","max_income_pc","ave_hh_income","max_hh_income","access_water_piped_house","access_water_piped_plot","access_water_other_min","access_water_other_max","access_water_daily","access_san_exclusive","access_sewer","access_septic","access_latrine_min","access_latrine_max","access_sewer_exclusive","access_septic_exclusive","access_latrine_exclusive_min","access_latrine_exclusive_max","access_water_piped_house_daily","access_water_piped_plot_daily","hygiene_defecation","access_latrines_unimproved_min","access_latrines_unimproved_exclusive_min","access_water","year"
"GTM","country","total","all",16604026,1,NA,NA,NA,NA,0.603626065699284,0.156118257156589,0.0650536136938067,0.213656496668657,NA,NA,0.443219231232616,0.0835124774747348,0,0.350330025093566,NA,NA,NA,NA,NA,NA,0.0333794958227049,0.0895587703763776,NA,0.973400819524531,2018
"GTM","urban","total","all",NA,0.514390003966508,NA,NA,NA,NA,0.824791321678528,0.0992433435723706,0.0125538813535754,0.0515628226034122,NA,NA,0.738695976437573,0.0580270049341204,0,0.106421203655716,NA,NA,NA,NA,NA,NA,0.0109727296093576,0.0858830853632331,NA,0.975597487854311,2018
"GTM","rural","total","all",NA,0.485609996033492,NA,NA,NA,NA,0.389489933139175,0.211185559571205,0.115884787849087,0.370598473486427,NA,NA,0.157133393746567,0.108187965051437,0,0.586486882049875,NA,NA,NA,NA,NA,NA,0.0550741252022628,0.0931176339498577,NA,0.971273966196807,2018
"GTM","country","1","all",NA,0.2,185.854964691145,318.666666412353,1006.31448595316,3830,0.354468171565157,0.192900154130663,0.151572171585863,0.42101612354265,NA,NA,0.137871236837099,0.0534436103069543,0,0.666705059135186,NA,NA,NA,NA,NA,NA,0.0722265863099359,0.0697535074108249,NA,0.96838444923847,2018
"GTM","country","2","all",NA,0.2,446.845288848112,588.888888888889,2200.13101231012,6660.83349609375,0.50089277957227,0.197053373565685,0.0700089602132816,0.278313820124043,NA,NA,0.310984235989455,0.0794619203902555,0,0.476456423668967,NA,NA,NA,NA,NA,NA,0.0471649548034394,0.0859324651478823,NA,0.976259973261997,2018
"GTM","country","3","all",NA,0.2,764.86244313637,987,3420.29417351623,11508.3334960938,0.594715589205979,0.178956836860157,0.0521374490390216,0.185991069695205,NA,NA,0.432721154468388,0.100135895942535,0,0.353084837895554,NA,NA,NA,NA,NA,NA,0.02293146961755,0.0911266420759723,NA,0.959663495761341,2018
"GTM","country","4","all",NA,0.2,1310.91040344326,1750,5316.89390615587,19216.666015625,0.707763805712405,0.130454278601227,0.0433193065489575,0.139833259678676,NA,NA,0.577003676684996,0.106209152444406,0,0.186741124829741,NA,NA,NA,NA,NA,NA,0.0170330175902874,0.113013028450569,NA,0.978051343992307,2018
"GTM","country","5","all",NA,0.2,3532.11904981117,50000,11219.944020259,216333.333251953,0.860680496462175,0.0811430971585915,0.00810886491447773,0.0428518832530873,NA,NA,0.75799024602724,0.0783286533969079,0,0.0681896553959278,NA,NA,NA,NA,NA,NA,0.00749956571227077,0.0879918794676541,NA,0.984675476873854,2018
"GTM","urban","1","all",NA,0.0407947522265595,204.718597935389,318.5,998.413663390696,2616,0.67954860079292,0.146581528002261,0.0679563096592762,0.146074175007791,NA,NA,0.498590283465366,0.0420740590413928,0,0.318624928426988,NA,NA,NA,NA,NA,NA,0.0266867675091142,0.114023961557139,NA,0.972204303802973,2018
"GTM","urban","2","all",NA,0.0746519942760161,463.780291607843,588.888888888889,2152.89976618032,6640,0.730605586542356,0.167258120255211,0.0287985255154936,0.0805504048515297,NA,NA,0.640717027546254,0.0760801305037698,0,0.18158678017621,NA,NA,NA,NA,NA,NA,0.0193080178810974,0.0823080438926688,NA,0.978414111649096,2018
"GTM","urban","3","all",NA,0.0958647419947218,777.010673351165,986.666666666667,3339.79912151629,11508.3334960938,0.778637589400868,0.107965436663422,0.0109421481293644,0.0537809443567364,NA,NA,0.661425996668003,0.0742610028166556,0,0.155251440366247,NA,NA,NA,NA,NA,NA,0.0171098877427764,0.0919516724063183,NA,0.940383970421026,2018
"GTM","urban","4","all",NA,0.125215959712364,1319.90687183849,1750,5386.13167860998,19216.666015625,0.831867202411256,0.101829333841763,0.00546832690696745,0.0498477752468962,NA,NA,0.766143835658116,0.0623178323032893,0,0.0720740090178714,NA,NA,NA,NA,NA,NA,0.00414586802590559,0.0953184549948176,NA,0.983544311499916,2018
"GTM","urban","5","all",NA,0.162777985625535,3586.83842736929,50000,11390.6177374329,216333.333251953,0.917901564819886,0.0528518470446336,0,0.018625567061222,NA,NA,0.856304391182811,0.0410484261577863,0,0.0265177296657307,NA,NA,NA,NA,NA,NA,0.00575529547332398,0.0703741575203478,NA,0.989378978925741,2018
"GTM","rural","1","all",NA,0.15920524777344,181.754713659493,318.666666412353,1008.03183040336,3830,0.283807798345805,0.20296809767625,0.169747144545096,0.480778259157149,NA,NA,0.0594643560456873,0.055914927136668,0,0.742364710515951,NA,NA,NA,NA,NA,NA,0.0821252461599055,0.0601307601417881,NA,0.967554155179204,2018
"GTM","rural","2","all",NA,0.125348005723984,437.768185924104,588,2225.44679692687,6660.83349609375,0.377767509301381,0.213023526318725,0.0920976107202894,0.38431432691465,NA,NA,0.134248599813574,0.0812745480763868,0,0.634505533026872,NA,NA,NA,NA,NA,NA,0.0620961766744477,0.087875142408719,NA,0.975105362534756,2018
