"iso","scope","quintile","gender","population","population_perc","ave_income_pc","max_income_pc","ave_hh_income","max_hh_income","access_water_piped_house","access_water_piped_plot","access_water_other_min","access_water_other_max","access_water_daily","access_san_exclusive","access_sewer","access_septic","access_latrine_min","access_latrine_max","access_sewer_exclusive","access_septic_exclusive","access_latrine_exclusive_min","access_latrine_exclusive_max","access_water_piped_house_daily","access_water_piped_plot_daily","hygiene_defecation","access_latrines_unimproved_min","access_latrines_unimproved_exclusive_min","access_water","year"
"ARG","urban","total","male",NA,NA,NA,NA,NA,NA,0.870223957567315,0.0188080514932846,0.108046715673095,0.109585106592261,NA,0.975925334362549,0.68504748102773,0.219125809500702,0,0.0900812100284877,0.673200128527119,0.214841509762721,0,0.0863050233306697,NA,NA,0.00426481457714859,0.00148068486593178,0.00157867274203993,0.998617115652861,2018
"ARG","urban","total","female",NA,NA,NA,NA,NA,NA,0.886655436961964,0.0203937785978897,0.0899817816514535,0.0918501901192128,NA,0.966083221582681,0.721473922159101,0.190240720532823,0,0.083446384924928,0.702919671185088,0.184359956267637,0,0.0774508778475601,NA,NA,0.00312953865063494,0.00170943373251342,0.00135271628239542,0.998899405679067,2018
"ARG","rural","total","male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018
"ARG","rural","total","female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018
"ARG","country","1","male",NA,NA,750.684542198383,2833.33333333333,3624.55679486279,51000,0.811961135429102,0.034110858828211,0.151363888173654,0.151892511879404,NA,0.965804288289132,0.624147569891466,0.255199433533859,0,0.109722579839735,0.610437489759135,0.249585488791617,0,0.103405429023977,NA,NA,0.00904707286814447,0.00188334386679467,0.00237588071440276,0.997964506136717,2018
"ARG","country","1","female",NA,NA,863.379439790991,2833.33333333333,3892.1857439897,41600,0.840533114306081,0.0350764252187189,0.121463930799227,0.123918121298674,NA,0.954643106437872,0.659750535852147,0.212780782825106,0,0.116294098350143,0.642637798480128,0.205381213480042,0,0.103824590742152,NA,NA,0.0078016126128126,0.00337297035979178,0.00279950373554927,0.999527660823473,2018
"ARG","country","2","male",NA,NA,4555.17818693203,6200,18503.9591248127,74630,0.837309848765315,0.0282379834390588,0.1278815234441,0.130774933504193,NA,0.959940950061441,0.569931616182785,0.274254466828725,0,0.14498624845474,0.549669436671341,0.267257289149897,0,0.139659198025021,NA,NA,0.0073664706028984,0.00346119793085164,0.00335502621518136,0.996322765708567,2018
"ARG","country","2","female",NA,NA,4464.60225254175,6200,16509.243372141,70500,0.837020971019668,0.0364215335564189,0.120324195318919,0.12333598363626,NA,0.940430570248735,0.600717041890272,0.26907255768391,0,0.122746634137406,0.569922203211424,0.258035528217762,0,0.109905717353821,NA,NA,0.00452232824908777,0.00294143803932445,0.00256712146572813,0.996778488212346,2018
"ARG","country","3","male",NA,NA,7899.58093259941,10000,25712.3468879187,89700,0.863813404020422,0.0161222229071746,0.11828505352903,0.1188398649772,NA,0.980448967621054,0.663550755907247,0.225779304598957,0,0.107100092094964,0.653286744116103,0.220815890397652,0,0.10567850451228,NA,NA,0.00268719282219694,0.000882654576634057,0.000667828595019349,0.998775491904797,2018
"ARG","country","3","female",NA,NA,7984.89179362822,10000,21097.3719303748,83500,0.873111703517851,0.021293973132612,0.101638701583817,0.103870681093513,NA,0.967859756416288,0.684672782395066,0.207146777481574,0,0.10362631331347,0.666972453086613,0.200646855888349,0,0.0993688254665203,NA,NA,0.00286707438189326,0.00168705242799649,0.000871621974805392,0.998276357743976,2018
"ARG","country","4","male",NA,NA,12553.9755183124,16043.75,35921.9777775732,132800,0.901481556509088,0.0111590946759728,0.0857912377304285,0.087359348814939,NA,0.981521518940719,0.727950682307877,0.210846024935084,0,0.057981436805952,0.719052135319792,0.20839211064253,0,0.0529437763577098,NA,NA,0.00214084455166572,0.00108101139942163,0.0011334966206884,1,2018
"ARG","country","4","female",NA,NA,12774.1155241082,16000,27492.9874181902,109100,0.918585389321787,0.00703120731266883,0.0732852769770606,0.0743834033655442,NA,0.982955052780699,0.77902471983784,0.170979877900073,0,0.0497075438884069,0.76533278960085,0.167626860917762,0,0.0497075438884069,NA,NA,0,0.000287858373680061,0.000287858373680172,1,2018
"ARG","country","5","male",NA,NA,31031.2737588088,1540000,64451.0004634957,3080000,0.933924344810993,0.00507886888386121,0.0589096565655058,0.0609967863051462,NA,0.991564750449041,0.83757225217899,0.130688081351431,0,0.0313573057934171,0.831438627381128,0.129239773717087,0,0.0305039886746633,NA,NA,0.00028537162659962,9.69890495632342e-05,0.000382360676162818,1,2018
"ARG","country","5","female",NA,NA,27999.6744980042,327500,43066.607028072,368000,0.966804533631594,0.00121670434215455,0.0313357030036488,0.0318464830827018,NA,0.98518213893742,0.886496808279352,0.0905063009306675,0,0.0227179262852667,0.872855051091105,0.0894624759998847,0,0.0227179262852667,NA,NA,0.000132278943549633,0.000146685561163928,0.000146685561163928,0.99986772105645,2018
"ARG","urban","1","male",NA,NA,750.684542198383,2833.33333333333,3624.55679486279,51000,0.811961135429102,0.034110858828211,0.151363888173654,0.151892511879404,NA,0.965804288289132,0.624147569891466,0.255199433533859,0,0.109722579839735,0.610437489759135,0.249585488791617,0,0.103405429023977,NA,NA,0.00904707286814447,0.00188334386679467,0.00237588071440276,0.997964506136717,2018
"ARG","urban","2","male",NA,NA,4555.17818693203,6200,18503.9591248127,74630,0.837309848765315,0.0282379834390588,0.1278815234441,0.130774933504193,NA,0.959940950061441,0.569931616182785,0.274254466828725,0,0.14498624845474,0.549669436671341,0.267257289149897,0,0.139659198025021,NA,NA,0.0073664706028984,0.00346119793085164,0.00335502621518136,0.996322765708567,2018
"ARG","urban","3","male",NA,NA,7899.58093259941,10000,25712.3468879187,89700,0.863813404020422,0.0161222229071746,0.11828505352903,0.1188398649772,NA,0.980448967621054,0.663550755907247,0.225779304598957,0,0.107100092094964,0.653286744116103,0.220815890397652,0,0.10567850451228,NA,NA,0.00268719282219694,0.000882654576634057,0.000667828595019349,0.998775491904797,2018
"ARG","urban","4","male",NA,NA,12553.9755183124,16043.75,35921.9777775732,132800,0.901481556509088,0.0111590946759728,0.0857912377304285,0.087359348814939,NA,0.981521518940719,0.727950682307877,0.210846024935084,0,0.057981436805952,0.719052135319792,0.20839211064253,0,0.0529437763577098,NA,NA,0.00214084455166572,0.00108101139942163,0.0011334966206884,1,2018
"ARG","urban","5","male",NA,NA,31031.2737588088,1540000,64451.0004634957,3080000,0.933924344810993,0.00507886888386121,0.0589096565655058,0.0609967863051462,NA,0.991564750449041,0.83757225217899,0.130688081351431,0,0.0313573057934171,0.831438627381128,0.129239773717087,0,0.0305039886746633,NA,NA,0.00028537162659962,9.69890495632342e-05,0.000382360676162818,1,2018
"ARG","urban","1","female",NA,NA,863.379439790991,2833.33333333333,3892.1857439897,41600,0.840533114306081,0.0350764252187189,0.121463930799227,0.123918121298674,NA,0.954643106437872,0.659750535852147,0.212780782825106,0,0.116294098350143,0.642637798480128,0.205381213480042,0,0.103824590742152,NA,NA,0.0078016126128126,0.00337297035979178,0.00279950373554927,0.999527660823473,2018
"ARG","urban","2","female",NA,NA,4464.60225254175,6200,16509.243372141,70500,0.837020971019668,0.0364215335564189,0.120324195318919,0.12333598363626,NA,0.940430570248735,0.600717041890272,0.26907255768391,0,0.122746634137406,0.569922203211424,0.258035528217762,0,0.109905717353821,NA,NA,0.00452232824908777,0.00294143803932445,0.00256712146572813,0.996778488212346,2018
"ARG","urban","3","female",NA,NA,7984.89179362822,10000,21097.3719303748,83500,0.873111703517851,0.021293973132612,0.101638701583817,0.103870681093513,NA,0.967859756416288,0.684672782395066,0.207146777481574,0,0.10362631331347,0.666972453086613,0.200646855888349,0,0.0993688254665203,NA,NA,0.00286707438189326,0.00168705242799649,0.000871621974805392,0.998276357743976,2018
"ARG","urban","4","female",NA,NA,12774.1155241082,16000,27492.9874181902,109100,0.918585389321787,0.00703120731266883,0.0732852769770606,0.0743834033655442,NA,0.982955052780699,0.77902471983784,0.170979877900073,0,0.0497075438884069,0.76533278960085,0.167626860917762,0,0.0497075438884069,NA,NA,0,0.000287858373680061,0.000287858373680172,1,2018
"ARG","urban","5","female",NA,NA,27999.6744980042,327500,43066.607028072,368000,0.966804533631594,0.00121670434215455,0.0313357030036488,0.0318464830827018,NA,0.98518213893742,0.886496808279352,0.0905063009306675,0,0.0227179262852667,0.872855051091105,0.0894624759998847,0,0.0227179262852667,NA,NA,0.000132278943549633,0.000146685561163928,0.000146685561163928,0.99986772105645,2018
"ARG","rural","1","male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018
"ARG","rural","2","male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018
"ARG","rural","3","male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018
"ARG","rural","4","male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018
"ARG","rural","5","male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018
"ARG","rural","1","female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018
"ARG","rural","2","female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018
"ARG","rural","3","female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018
"ARG","rural","4","female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018
"ARG","rural","5","female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018
