"iso","scope","quintile","gender","population","population_perc","ave_income_pc","max_income_pc","ave_hh_income","max_hh_income","access_water_piped_house","access_water_piped_plot","access_water_other_min","access_water_other_max","access_water_daily","access_san_exclusive","access_sewer","access_septic","access_latrine_min","access_latrine_max","access_sewer_exclusive","access_septic_exclusive","access_latrine_exclusive_min","access_latrine_exclusive_max","access_water_piped_house_daily","access_water_piped_plot_daily","hygiene_defecation","access_latrines_unimproved_min","access_latrines_unimproved_exclusive_min","access_water","year"
"COL","country","total","all",50339443,1,NA,NA,NA,NA,NA,0.852209125713446,0.0276280273049903,0.0774286649981613,0.711917065002069,0.912200835726738,0.763030335810454,0.154673922285367,0,0.045815228025221,0.715603904931923,0.146828981525357,0,0.0425123002063126,NA,0.702554797825942,0.0290725843350665,0.0074079295438918,0.0072556490631448,0.929637790711607,2018
"COL","urban","total","all",NA,0.811040002965468,NA,NA,NA,NA,NA,0.953398885031726,0.0122146930365015,0.0148787480667046,0.810959609218688,0.933978305790879,0.936783383672549,0.035746409607024,0,0.0189457044342952,0.87901882137862,0.032789827121557,0,0.0174450386364283,NA,0.802979871049421,0.00360573182329951,0.00491877046283251,0.00472461865427376,0.96827763309843,2018
"COL","rural","total","all",NA,0.188959997034532,NA,NA,NA,NA,NA,0.484195355885644,0.0836842852502337,0.304914439126322,0.351712432477462,0.832999057704828,0.131113483812876,0.587197554833371,0,0.143536131175816,0.121285469422215,0.561574301633412,0,0.133678614779473,NA,0.337322090176551,0.12169215830821,0.0164606718697277,0.0164606718697277,0.789109795011966,2018
"COL","country","1","all",NA,0.2,117608.578931565,2e+05,472905.795915337,3358833.33691406,NA,0.692510340243352,0.0722172304205853,0.181821080832496,0.498076491279082,0.840586283180943,0.493457836979547,0.297026488617444,0,0.102790828255038,0.448106175082329,0.283370843401295,0,0.095739006330401,NA,0.488153594887778,0.0932307476537934,0.0134940984941776,0.0133702583669177,0.874331421075847,2018
"COL","country","2","all",NA,0.2,276997.147754234,360000,1023638.0899995,6978372.6484375,NA,0.806953285224186,0.0311797384279096,0.102242980217548,0.625212740263126,0.909389033482499,0.675738430044881,0.223023350988242,0,0.0615810379295905,0.627823220123002,0.212622026854764,0,0.0591746092523849,NA,0.618417377952042,0.0298631775216603,0.00979400351562543,0.00976917725234827,0.909196265441734,2018
"COL","country","3","all",NA,0.2,466518.884759736,595350,1570816.42836984,7038532.9375,NA,0.888866302862806,0.0148232740856546,0.0530881617506266,0.748168884159544,0.925731953776541,0.810042913298521,0.130236640187379,0,0.0398373449790836,0.759674977361904,0.12367111772724,0,0.0360588319538238,NA,0.740019761786676,0.0131931785743382,0.0066899229606785,0.00632702673357277,0.941954464613432,2018
"COL","country","4","all",NA,0.2,780759.272722829,1026583.34375,2158991.04001621,11107415.6875,NA,0.918743614876067,0.0132917622971653,0.0349425853428007,0.815297451515484,0.929341280243595,0.88905813128448,0.0787624044155749,0,0.017805949987552,0.835386672717925,0.0725037551566058,0,0.0153985207461922,NA,0.803881006278259,0.00815571929101513,0.00621779502137842,0.006052331622872,0.953686200218868,2018
"COL","country","5","all",NA,0.2,2477048.96740822,85833334,5142746.86588008,85833334,NA,0.953993084924885,0.00662354103384085,0.015035129907231,0.872862683619847,0.955963145363324,0.946894422641478,0.0442975194178673,0,0.0070517769377533,0.907067886797178,0.0419546329136881,0,0.00618187736305348,NA,0.86233466906193,0.000913180541630727,0.000843100461270674,0.000758748289404365,0.969028214832116,2018
"COL","urban","1","all",NA,0.108703628753104,120924.011272181,2e+05,493775.539860125,3358833.33691406,NA,0.918075089151258,0.0327287108607946,0.0346309382115406,0.668637847347075,0.893116192546115,0.843086443650548,0.0806166219808853,0,0.049456106902511,0.76553000846231,0.0729545988439266,0,0.0450485373500655,NA,0.662086373882843,0.0170253605481175,0.009815466917938,0.00958304788981312,0.952706027362798,2018
"COL","urban","2","all",NA,0.138232645741351,279707.255059536,360000,1051750.39710877,6978372.6484375,NA,0.944198446557751,0.0129456981379309,0.0167067432038084,0.751761742803367,0.92539012548638,0.902281891965707,0.0622297935732555,0,0.0248282570778449,0.837325539649887,0.0568275871697419,0,0.0238013149543887,NA,0.744594886035084,0.00318943404068952,0.00747062334250304,0.00743568371236236,0.960905189761559,2018
"COL","urban","3","all",NA,0.160525224130062,468637.535416271,595350,1619986.70447472,7038532.9375,NA,0.958078523430314,0.00901139126176205,0.012700208024167,0.814636545908312,0.933468067846618,0.938880690799327,0.0299760425676904,0,0.0232881023919987,0.88110648204697,0.0272050882999444,0,0.0201750716307648,NA,0.807561960046588,0.00243780003122815,0.00541736420975547,0.00498142586893946,0.970778731454481,2018
"COL","urban","4","all",NA,0.172473188686163,783099.716928764,1026583.34375,2223970.57421837,11107415.6875,NA,0.960540804771251,0.00997983917673107,0.0120053021085275,0.855768378235477,0.940034435300944,0.967912191706869,0.0188760932797425,0,0.00838340461803583,0.909596792606761,0.0183079887007346,0,0.00814361397026738,NA,0.846858289911784,0.000657778592498308,0.00417053180285432,0.00398604002318137,0.972546106879779,2018
"COL","urban","5","all",NA,0.187395913744628,2498799.24238665,85833334,5233530.18353036,85833334,NA,0.969268151313672,0.00507063236809317,0.00704549307864844,0.889631533723328,0.958077899601027,0.983973377440051,0.0117257264377532,0,0.00358029239816561,0.943235602546359,0.0108226682975885,0,0.00358029239816561,NA,0.880326192250129,0.000192385215344952,0.000528218508685674,0.000439336358913578,0.976313644392321,2018
